Supergroup_Domain;Phylum;Class;Order;Family;Genus;Traits
Archaea;Woesearchaeota;Woesearchaeota_X;Woesearchaeota_XX;Woesearchaeota_XXX;Woesearchaeota_XXXX;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chaetopeltidales;Chaetopeltidaceae;Planophila;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chaetophorales;Chaetophorales_X;Chaetophora;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chaetophorales;Chaetophorales_X;Schizomeris;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chaetophorales;Chaetophorales_X;Stigeoclonium;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chaetophorales;Chaetophorales_X;Uronema;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonadales_XX;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorococcum;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorogonium;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chloromonas;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorosphaeropsis;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Cystomonas;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Deasonia;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Dunaliella;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Dysmorphococcus;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Golenkinia;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Gonium;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Haematococcus;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Heterochlamydomonas;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Neochlorosarcina;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Polytoma;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Pyrobotrys;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Rhopalosolen;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Spongiococcum;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Tetracystis;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Oedogoniales;Oedogoniales_X;Oedocladium;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Selenastraceae;Monoraphidium;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Acutodesmus;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Bracteacoccus;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Characium;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Coelastrella;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Desmodesmus;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pseudopediastrum;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Scenedesmus;free-living
Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Sphaeropleales_XX;free-living
Archaeplastida;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;free-living
Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastigaceae_X;free-living
Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae_X;free-living
Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;free-living
Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;free-living
Archaeplastida;Chlorophyta;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales_X;Nephroselmis;free-living
Archaeplastida;Chlorophyta;Pedinophyceae;Pedinomonadales;Pedinomonadaceae;Pedinomonas;free-living
Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Halosphaera;free-living
Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorella;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Chlorellales_XX;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Micractinium;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Picochlorum;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Prototheca;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Prasiolales_X;Elliptochloris;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Prasiolales_X;Pseudochlorella;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Prasiolales_X;Stichococcus;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Chloroidium;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Hemichloris;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Microthamnion;free-living
Archaeplastida;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Trebouxiophyceae_XXX;free-living
Archaeplastida;Chlorophyta;Ulvophyceae;Cladophorales;Cladophorales_X;Basicladia;free-living
Archaeplastida;Chlorophyta;Ulvophyceae;Cladophorales;Cladophorales_X;Cladophora;free-living
Archaeplastida;Chlorophyta;Ulvophyceae;Trentepohliales;Trentepohliales_X;Trentepohlia;free-living
Archaeplastida;Chlorophyta;Ulvophyceae;Ulotrichales;Ulotrichales_X;Trichosarcina;free-living
Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;free-living
Archaeplastida;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra;free-living
Archaeplastida;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiales_X;Cyanidiales_XX;free-living
Archaeplastida;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiales_X;Cyanidium;free-living
Archaeplastida;Rhodophyta;Compsopogonophyceae;Erythropeltidales;Erythropeltidales_X;Erythrocladia;free-living
Archaeplastida;Rhodophyta;Porphyridiophyceae;Porphyridiales;Porphyridiales_X;Porphyridium;free-living
Bacteria;Acidobacteria;Acidobacteria_X;Acidobacteria_XX;Acidobacteria_XXX;Acidobacteria_XXXX;free-living
Bacteria;Acidobacteria;Acidobacteria_X;Acidobacteria_XX;Acidobacteria_XXX;Blastocatella;free-living
Bacteria;Acidobacteria;Acidobacteria_X;Acidobacteria_XX;Acidobacteria_XXX;Bryobacter;free-living
Bacteria;Acidobacteria;Acidobacteria_X;Acidobacteria_XX;Acidobacteria_XXX;Candidatus Solibacter;free-living
Bacteria;Acidobacteria;Acidobacteria_X;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae_X;free-living
Bacteria;Acidobacteria;Holophagae;Holophagae_X;Holophagae_XX;Holophagae_XXX;free-living
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;free-living
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;free-living
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophagaceae_X;free-living
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobiaceae_X;free-living
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;free-living
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiales_X;Acidimicrobiales_XX;free-living
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiales_X;Candidatus Actinomarina;free-living
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiales_X;Candidatus Microthrix;free-living
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Iamia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinobacteria_XX;Actinobacteria_XXX;Actinobacteria_XXXX;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Actinobaculum;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Actinomyces;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Actinomycetaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Actinotignum;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Arcanobacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Flaviflexus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Actinomycetales;Actinomycetaceae;Trueperella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Corynebacteriaceae;Corynebacteriaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Corynebacteriaceae;Corynebacterium;parasite
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Corynebacteriales_X;Corynebacteriales_XX;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Corynebacteriales_X;Tomitella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Dietziaceae;Dietzia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Mycobacteriaceae;Mycobacterium;parasite
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Gordonia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Nocardia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Rhodococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Skermania;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Smaragdicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Williamsia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Corynebacteriales;Tsukamurellaceae;Tsukamurella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Acidothermaceae;Acidothermus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Cryptosporangiaceae;Fodinicola;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Frankiaceae;Frankia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Frankiaceae;Jatrophihabitans;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Frankiales_X;Frankiales_XX;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Geodermatophilaceae;Blastococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Geodermatophilaceae;Geodermatophilaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Geodermatophilaceae;Geodermatophilus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Geodermatophilaceae;Modestobacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Nakamurellaceae;Nakamurella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Sporichthyaceae;Sporichthya;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Frankiales;Sporichthyaceae;Sporichthyaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Angustibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Kineococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Kineosporia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Kineosporiaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Pseudokineococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Quadrisphaera;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Beutenbergiaceae;Beutenbergia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Beutenbergiaceae;Miniimonas;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Beutenbergiaceae;Salana;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Beutenbergiaceae;Serinibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Bogoriellaceae;Bogoriella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Bogoriellaceae;Georgenia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Brevibacteriaceae;Brevibacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Cellulomonadaceae;Actinotalea;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Cellulomonadaceae;Cellulomonas;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Cellulomonadaceae;Oerskovia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Cellulomonadaceae;Paraoerskovia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Cellulomonadaceae;Sediminihabitans;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Demequinaceae;Demequina;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Demequinaceae;Demequinaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermabacteraceae;Brachybacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermacoccaceae;Demetria;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermacoccaceae;Dermacoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermacoccaceae;Kytococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermatophilaceae;Dermatophilaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermatophilaceae;Dermatophilus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermatophilaceae;Kineosphaera;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Dermatophilaceae;Mobilicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Aquipuribacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Arsenicicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Humibacillus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Intrasporangiaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Intrasporangium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Janibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Knoellia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Lapillicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Ornithinibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Ornithinicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Oryzihumus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Phycicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Serinicoccus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Terrabacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Intrasporangiaceae;Tetrasphaera;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Agrococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Agromyces;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Alpinimonas;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Amnibacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Candidatus Planktoluna;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Chryseoglobus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Cryobacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Curtobacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Diaminobutyricimonas;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Frigoribacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Frondihabitans;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Galbitalea;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Gryllotalpicola;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Gulosibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Herbiconiux;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Leifsonia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Leucobacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Lysinimonas;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Marisediminicola;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Microbacteriaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Microbacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Mycetocola;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Okibacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Phycicola;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Pseudoclavibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Rathayibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Salinibacterium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae;Yonghaparkia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Acaricomes;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Arthrobacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Kocuria;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Micrococcaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Micrococcus;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Rothia;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcaceae;Sinomonas;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcales_X;Micrococcales_XX;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Micrococcales_X;Timonella;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Promicromonosporaceae;Isoptericola;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Promicromonosporaceae;Promicromonospora;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Ruaniaceae;Ruania;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micrococcales;Sanguibacteraceae;Sanguibacter;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Actinoplanes;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Catenuloplanes;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Dactylosporangium;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Micromonospora;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Micromonosporaceae_X;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Plantactinospora;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Salinispora;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Verrucosispora;free-living
Bacteria;Actinobacteria;Actinobacteria_X;Propionibacteriales;Nocardioidaceae;Aeromicrobium;free-living
