"";"Supergroup";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_INF";"ZR_NFC"
"507";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Ceratophyllum";"Ceratophyllum_echinatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"508";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Chaetachme";"Chaetachme_aristata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"509";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Citrus";"Citrus_trifoliata";0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0;3;4;0;0;0;0;0;3;0;0;0;0;0;0;18;16;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
"510";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cleistesiopsis";"Cleistesiopsis_bifaria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"511";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Clematis";"Clematis_armandii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"512";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cocculus";"Cocculus_trilobus";0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;260;124;0;0;0;0;0;331;0;0;0;0;0;0;313;418;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0
"513";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Comandra";"Comandra_umbellata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"514";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Conocarpus";"Conocarpus_erectus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"515";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cucumis";"Cucumis_melo";0;0;19;0;0;0;0;0;0;1;0;49;0;0;0;0;219;88;1;0;0;4;0;197;0;0;0;0;1;1;195;261;0;0;0;0;73;0;0;0;1;0;0;2;1;1;0
"516";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cucumis";"Cucumis_sativus";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"517";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cucurbita";"Cucurbita_pepo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"518";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cyclanthus";"Cyclanthus_bipartitus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"519";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Cyrillopsis";"Cyrillopsis_paraensis";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"520";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Daphnandra";"Daphnandra_micrantha";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"521";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Daphniphyllum";"Daphniphyllum_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"522";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Dasylirion";"Dasylirion_serratifolium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"523";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Desfontainia";"Desfontainia_spinosa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"524";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Dialypetalanthus";"Dialypetalanthus_fuscescens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"525";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Dioscorea";"Dioscorea_alata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"526";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Dioscorea";"Dioscorea_elephantipes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"527";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Doryphora";"Doryphora_sassafras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"528";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Drimys";"Drimys_winteri";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"529";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Droguetia";"Droguetia_iners";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"530";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Dryopteris";"Dryopteris_fragrans";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;1;0;0;0;0;0;0;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"531";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Ehretia";"Ehretia_acuminata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"532";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Ehretia";"Ehretia_cymosa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"533";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Elaeocarpus";"Elaeocarpus_sphaericus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"534";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Eliea";"Eliea_articulata";0;0;32;0;0;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;6;0;0;0;0;0;0;7;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"535";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Embryophyceae_XXX";"Embryophyceae_XXX_sp";1;0;2;0;1;0;0;0;0;0;0;4;2;0;1;0;20;6;0;0;0;5;1;27;2;0;0;0;1;2;20;24;0;0;0;0;6;0;0;1;2;0;0;1;0;0;0
"536";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Eubrachion";"Eubrachion_ambiguum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"537";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Eucharis";"Eucharis_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"538";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Exochaenium";"Exochaenium_grande";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"539";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Fibraurea";"Fibraurea_tinctoria";0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;112;73;0;0;0;0;0;154;0;0;0;0;0;0;143;162;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0
"540";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Fragaria";"Fragaria_vesca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"541";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Galbulimima";"Galbulimima_belgraveana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"542";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Geniostoma";"Geniostoma_rupestre";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"543";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Ginkgo";"Ginkgo_biloba";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"544";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gladiolus";"Gladiolus_buckerveldii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"545";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Glycine";"Glycine_max";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"546";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gomortega";"Gomortega_keule";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"547";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Grevillea";"Grevillea_robusta";0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;30;15;0;0;0;0;0;27;0;0;0;0;0;0;34;50;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"548";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gurania";"Gurania_makoyana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"549";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Guzmania";"Guzmania_lingulata";2;0;1;1;0;0;0;0;0;0;0;20;1;0;0;3;80;31;1;0;0;0;1;98;0;1;0;0;0;0;79;116;0;0;0;1;21;0;0;0;0;0;0;3;0;0;0
"550";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gymnosiphon";"Gymnosiphon_breviflorus";0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;156;58;0;0;0;0;0;160;0;0;0;0;0;0;189;220;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0
"551";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gymnosiphon";"Gymnosiphon_divaricatus";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6;2;0;0;0;0;0;10;0;0;0;0;0;0;4;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"552";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gymnosiphon";"Gymnosiphon_longistylus";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"553";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Gyrocarpus";"Gyrocarpus_americanus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"554";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Haplothismia";"Haplothismia_exannulata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"555";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Helianthus";"Helianthus_annuus";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"556";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Heliconia";"Heliconia_indica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"557";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Helminthostachys";"Helminthostachys_zeylanica";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"558";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Hirtella";"Hirtella_physophora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"559";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Houttuynia";"Houttuynia_cordata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"560";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Humulus";"Humulus_scandens";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"561";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Hybanthus";"Hybanthus_enneaspermus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"562";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Hypericum";"Hypericum_perforatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"563";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Hypseocharis";"Hypseocharis_pimpinellifolia";0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;16;5;0;0;0;0;0;10;0;0;0;0;0;0;9;10;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0
"564";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Idesia";"Idesia_polycarpa";0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"565";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Jatropha";"Jatropha_curcas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"566";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Kadsura";"Kadsura_japonica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"567";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Kiggelaria";"Kiggelaria_africana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"568";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Lambertia";"Lambertia_inermis";0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;251;100;0;0;0;0;0;258;0;0;0;0;0;0;278;346;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0
"569";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Lilium";"Lilium_formosanum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"570";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Linum";"Linum_usitatissimum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"571";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Loranthus";"Loranthus_odoratus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"572";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Ludovia";"Ludovia_lancifolia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"573";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Macaranga";"Macaranga_tanarius";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"574";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Massonia";"Massonia_angustifolia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"575";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Medicago";"Medicago_sativa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"576";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Metasequoia";"Metasequoia_glyptostroboides";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"577";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Mitella";"Mitella_pauciflora";0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;73;30;0;0;0;0;0;47;0;0;0;0;0;0;70;85;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0
"578";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Monadenium";"Monadenium_crispum";0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"579";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Moringa";"Moringa_oleifera";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"580";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Myristica";"Myristica_andamanica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"581";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Myristica";"Myristica_fragrans";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"582";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Notanthera";"Notanthera_heterophylla";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"583";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Nuphar";"Nuphar_variegata";0;0;2;0;0;0;0;0;0;0;0;8;0;0;0;0;27;13;0;0;0;0;0;24;0;0;0;0;0;0;30;35;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
"584";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Nuytsia";"Nuytsia_floribunda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"585";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Opuntia_plant";"Opuntia_sp";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"586";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Orchidantha";"Orchidantha_fimbriata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"587";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Oryza";"Oryza_sativa";9;1;4;10;3;0;0;2;0;0;1;0;0;1;0;6;0;0;11;6;0;1;1;0;1;0;0;0;5;1;0;0;3;2;0;5;0;1;3;0;0;2;0;4;0;0;11
